"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRY","OILPROD","TOT","KTOE","A","1965",,"L"
"PRY","OILPROD","TOT","KTOE","A","1966",,"L"
"PRY","OILPROD","TOT","KTOE","A","1967",,"L"
"PRY","OILPROD","TOT","KTOE","A","1968",,"L"
"PRY","OILPROD","TOT","KTOE","A","1969",,"L"
"PRY","OILPROD","TOT","KTOE","A","1970",,"L"
"PRY","OILPROD","TOT","KTOE","A","1971",0,
"PRY","OILPROD","TOT","KTOE","A","1972",0,
"PRY","OILPROD","TOT","KTOE","A","1973",0,
"PRY","OILPROD","TOT","KTOE","A","1974",0,
"PRY","OILPROD","TOT","KTOE","A","1975",0,
"PRY","OILPROD","TOT","KTOE","A","1976",0,
"PRY","OILPROD","TOT","KTOE","A","1977",0,
"PRY","OILPROD","TOT","KTOE","A","1978",0,
"PRY","OILPROD","TOT","KTOE","A","1979",0,
"PRY","OILPROD","TOT","KTOE","A","1980",0,
"PRY","OILPROD","TOT","KTOE","A","1981",0,
"PRY","OILPROD","TOT","KTOE","A","1982",0,
"PRY","OILPROD","TOT","KTOE","A","1983",0,
"PRY","OILPROD","TOT","KTOE","A","1984",0,
"PRY","OILPROD","TOT","KTOE","A","1985",0,
"PRY","OILPROD","TOT","KTOE","A","1986",0,
"PRY","OILPROD","TOT","KTOE","A","1987",0,
"PRY","OILPROD","TOT","KTOE","A","1988",0,
"PRY","OILPROD","TOT","KTOE","A","1989",0,
"PRY","OILPROD","TOT","KTOE","A","1990",0,
"PRY","OILPROD","TOT","KTOE","A","1991",0,
"PRY","OILPROD","TOT","KTOE","A","1992",0,
"PRY","OILPROD","TOT","KTOE","A","1993",0,
"PRY","OILPROD","TOT","KTOE","A","1994",0,
"PRY","OILPROD","TOT","KTOE","A","1995",0,
"PRY","OILPROD","TOT","KTOE","A","1996",0,
"PRY","OILPROD","TOT","KTOE","A","1997",0,
"PRY","OILPROD","TOT","KTOE","A","1998",0,
"PRY","OILPROD","TOT","KTOE","A","1999",0,
"PRY","OILPROD","TOT","KTOE","A","2000",0,
"PRY","OILPROD","TOT","KTOE","A","2001",0,
"PRY","OILPROD","TOT","KTOE","A","2002",0,
"PRY","OILPROD","TOT","KTOE","A","2003",0,
"PRY","OILPROD","TOT","KTOE","A","2004",0,
"PRY","OILPROD","TOT","KTOE","A","2005",0,
"PRY","OILPROD","TOT","KTOE","A","2006",0,
"PRY","OILPROD","TOT","KTOE","A","2007",0,
"PRY","OILPROD","TOT","KTOE","A","2008",0,
"PRY","OILPROD","TOT","KTOE","A","2009",0,
"PRY","OILPROD","TOT","KTOE","A","2010",0,
"PRY","OILPROD","TOT","KTOE","A","2011",0,
"PRY","OILPROD","TOT","KTOE","A","2012",0,
"PRY","OILPROD","TOT","KTOE","A","2013",0,
"PRY","OILPROD","TOT","KTOE","A","2014",0,
"PRY","OILPROD","TOT","KTOE","A","2015",0,
"PRY","OILPROD","TOT","KTOE","A","2016",0,
"PRY","OILPROD","TOT","KTOE","A","2017",0,
"PRY","OILPROD","TOT","KTOE","A","2018",0,
"PRY","OILPROD","TOT","KTOE","A","2019",0,
"PRY","OILPROD","TOT","KTOE","A","2020",0,
"PRY","OILPROD","TOT","KTOE","A","2021",0,
"PER","OILPROD","TOT","KTOE","A","1960",,"L"
"PER","OILPROD","TOT","KTOE","A","1961",,"L"
"PER","OILPROD","TOT","KTOE","A","1962",,"L"
"PER","OILPROD","TOT","KTOE","A","1963",,"L"
"PER","OILPROD","TOT","KTOE","A","1964",,"L"
"PER","OILPROD","TOT","KTOE","A","1965",,"L"
"PER","OILPROD","TOT","KTOE","A","1966",,"L"
"PER","OILPROD","TOT","KTOE","A","1967",,"L"
"PER","OILPROD","TOT","KTOE","A","1968",,"L"
"PER","OILPROD","TOT","KTOE","A","1969",,"L"
"PER","OILPROD","TOT","KTOE","A","1970",,"L"
"PER","OILPROD","TOT","KTOE","A","1971",3172.2301,
"PER","OILPROD","TOT","KTOE","A","1972",3310.0643,
"PER","OILPROD","TOT","KTOE","A","1973",3599.0058,
"PER","OILPROD","TOT","KTOE","A","1974",3930.829,
"PER","OILPROD","TOT","KTOE","A","1975",3680.6854,
"PER","OILPROD","TOT","KTOE","A","1976",3911.4301,
"PER","OILPROD","TOT","KTOE","A","1977",4716.9948,
"PER","OILPROD","TOT","KTOE","A","1978",7739.1387,
"PER","OILPROD","TOT","KTOE","A","1979",9654.5245,
"PER","OILPROD","TOT","KTOE","A","1980",9897.5212,
"PER","OILPROD","TOT","KTOE","A","1981",9766.8339,
"PER","OILPROD","TOT","KTOE","A","1982",9960.8229,
"PER","OILPROD","TOT","KTOE","A","1983",8769.3222,
"PER","OILPROD","TOT","KTOE","A","1984",9568.761,
"PER","OILPROD","TOT","KTOE","A","1985",9672.9024,
"PER","OILPROD","TOT","KTOE","A","1986",9099.1035,
"PER","OILPROD","TOT","KTOE","A","1987",8264.9509,
"PER","OILPROD","TOT","KTOE","A","1988",7159.2138,
"PER","OILPROD","TOT","KTOE","A","1989",6589.4989,
"PER","OILPROD","TOT","KTOE","A","1990",6513.9453,
"PER","OILPROD","TOT","KTOE","A","1991",5800.2701,
"PER","OILPROD","TOT","KTOE","A","1992",5856.4248,
"PER","OILPROD","TOT","KTOE","A","1993",6359.7751,
"PER","OILPROD","TOT","KTOE","A","1994",6428.1817,
"PER","OILPROD","TOT","KTOE","A","1995",6149.4502,
"PER","OILPROD","TOT","KTOE","A","1996",6068.7916,
"PER","OILPROD","TOT","KTOE","A","1997",5958.5242,
"PER","OILPROD","TOT","KTOE","A","1998",5881.9496,
"PER","OILPROD","TOT","KTOE","A","1999",5433.733,
"PER","OILPROD","TOT","KTOE","A","2000",5121.3087,
"PER","OILPROD","TOT","KTOE","A","2001",5000.8313,
"PER","OILPROD","TOT","KTOE","A","2002",4784.3805,
"PER","OILPROD","TOT","KTOE","A","2003",4920.1728,
"PER","OILPROD","TOT","KTOE","A","2004",4216.7075,
"PER","OILPROD","TOT","KTOE","A","2005",3973.7108,
"PER","OILPROD","TOT","KTOE","A","2006",4084.9992,
"PER","OILPROD","TOT","KTOE","A","2007",4060.4953,
"PER","OILPROD","TOT","KTOE","A","2008",4043.1384,
"PER","OILPROD","TOT","KTOE","A","2009",3740.924,
"PER","OILPROD","TOT","KTOE","A","2010",3669.4544,
"PER","OILPROD","TOT","KTOE","A","2011",3511.2003,
"PER","OILPROD","TOT","KTOE","A","2012",3374.387,
"PER","OILPROD","TOT","KTOE","A","2013",3175.2931,
"PER","OILPROD","TOT","KTOE","A","2014",3498.9483,
"PER","OILPROD","TOT","KTOE","A","2015",2928.2124,
"PER","OILPROD","TOT","KTOE","A","2016",2043.0101,
"PER","OILPROD","TOT","KTOE","A","2017",2199.1314,
"PER","OILPROD","TOT","KTOE","A","2018",2467.0026,
"PER","OILPROD","TOT","KTOE","A","2019",2674.7372,
"PER","OILPROD","TOT","KTOE","A","2020",2008.479,
"PER","OILPROD","TOT","KTOE","A","2021",1941.1046,
"PHL","OILPROD","TOT","KTOE","A","1960",,"L"
"PHL","OILPROD","TOT","KTOE","A","1961",,"L"
"PHL","OILPROD","TOT","KTOE","A","1962",,"L"
"PHL","OILPROD","TOT","KTOE","A","1963",,"L"
"PHL","OILPROD","TOT","KTOE","A","1964",,"L"
"PHL","OILPROD","TOT","KTOE","A","1965",,"L"
"PHL","OILPROD","TOT","KTOE","A","1966",,"L"
"PHL","OILPROD","TOT","KTOE","A","1967",,"L"
"PHL","OILPROD","TOT","KTOE","A","1968",,"L"
"PHL","OILPROD","TOT","KTOE","A","1969",,"L"
"PHL","OILPROD","TOT","KTOE","A","1970",,"L"
"PHL","OILPROD","TOT","KTOE","A","1971",0,
"PHL","OILPROD","TOT","KTOE","A","1972",0,
"PHL","OILPROD","TOT","KTOE","A","1973",0,
"PHL","OILPROD","TOT","KTOE","A","1974",0,
"PHL","OILPROD","TOT","KTOE","A","1975",0,
"PHL","OILPROD","TOT","KTOE","A","1976",0,
"PHL","OILPROD","TOT","KTOE","A","1977",0,
"PHL","OILPROD","TOT","KTOE","A","1978",0,
"PHL","OILPROD","TOT","KTOE","A","1979",1085.6075,
"PHL","OILPROD","TOT","KTOE","A","1980",488.3253,
"PHL","OILPROD","TOT","KTOE","A","1981",250.601,
"PHL","OILPROD","TOT","KTOE","A","1982",481.3917,
"PHL","OILPROD","TOT","KTOE","A","1983",657.7038,
"PHL","OILPROD","TOT","KTOE","A","1984",528.9365,
"PHL","OILPROD","TOT","KTOE","A","1985",360.5485,
"PHL","OILPROD","TOT","KTOE","A","1986",424.9321,
"PHL","OILPROD","TOT","KTOE","A","1987",261.4967,
"PHL","OILPROD","TOT","KTOE","A","1988",284.2786,
"PHL","OILPROD","TOT","KTOE","A","1989",257.5346,
"PHL","OILPROD","TOT","KTOE","A","1990",231.7812,
"PHL","OILPROD","TOT","KTOE","A","1991",146.5966,
"PHL","OILPROD","TOT","KTOE","A","1992",438.7994,
"PHL","OILPROD","TOT","KTOE","A","1993",446.7235,
"PHL","OILPROD","TOT","KTOE","A","1994",223.857,
"PHL","OILPROD","TOT","KTOE","A","1995",127.7768,
"PHL","OILPROD","TOT","KTOE","A","1996",44.5733,
"PHL","OILPROD","TOT","KTOE","A","1997",39.6207,
"PHL","OILPROD","TOT","KTOE","A","1998",38.6302,
"PHL","OILPROD","TOT","KTOE","A","1999",42.5923,
"PHL","OILPROD","TOT","KTOE","A","2000",56.4595,
"PHL","OILPROD","TOT","KTOE","A","2001",104.9949,
"PHL","OILPROD","TOT","KTOE","A","2002",722.0875,
"PHL","OILPROD","TOT","KTOE","A","2003",678.5047,
"PHL","OILPROD","TOT","KTOE","A","2004",616.1021,
"PHL","OILPROD","TOT","KTOE","A","2005",783.4996,
"PHL","OILPROD","TOT","KTOE","A","2006",719.1159,
"PHL","OILPROD","TOT","KTOE","A","2007",804.3005,
"PHL","OILPROD","TOT","KTOE","A","2008",883.5419,
"PHL","OILPROD","TOT","KTOE","A","2009",1125.2282,
"PHL","OILPROD","TOT","KTOE","A","2010",974.6695,
"PHL","OILPROD","TOT","KTOE","A","2011",904.3428,
"PHL","OILPROD","TOT","KTOE","A","2012",773.5944,
"PHL","OILPROD","TOT","KTOE","A","2013",747.841,
"PHL","OILPROD","TOT","KTOE","A","2014",900.3807,
"PHL","OILPROD","TOT","KTOE","A","2015",760.7177,
"PHL","OILPROD","TOT","KTOE","A","2016",752.7935,
"PHL","OILPROD","TOT","KTOE","A","2017",669.3038,
"PHL","OILPROD","TOT","KTOE","A","2018",643.1046,
"PHL","OILPROD","TOT","KTOE","A","2019",571.1583,
"PHL","OILPROD","TOT","KTOE","A","2020",498.3949,
"PHL","OILPROD","TOT","KTOE","A","2021",482.3574,
"ROU","OILPROD","TOT","KTOE","A","1960",,"L"
"ROU","OILPROD","TOT","KTOE","A","1961",,"L"
"ROU","OILPROD","TOT","KTOE","A","1962",,"L"
"ROU","OILPROD","TOT","KTOE","A","1963",,"L"
"ROU","OILPROD","TOT","KTOE","A","1964",,"L"
"ROU","OILPROD","TOT","KTOE","A","1965",,"L"
"ROU","OILPROD","TOT","KTOE","A","1966",,"L"
"ROU","OILPROD","TOT","KTOE","A","1967",,"L"
"ROU","OILPROD","TOT","KTOE","A","1968",,"L"
"ROU","OILPROD","TOT","KTOE","A","1969",,"L"
"ROU","OILPROD","TOT","KTOE","A","1970",,"L"
"ROU","OILPROD","TOT","KTOE","A","1971",13390.0947,
"ROU","OILPROD","TOT","KTOE","A","1972",13715.3091,
"ROU","OILPROD","TOT","KTOE","A","1973",13869.6645,
"ROU","OILPROD","TOT","KTOE","A","1974",14062.8516,
"ROU","OILPROD","TOT","KTOE","A","1975",14163.8137,
"ROU","OILPROD","TOT","KTOE","A","1976",14270.6005,
"ROU","OILPROD","TOT","KTOE","A","1977",14222.061,
"ROU","OILPROD","TOT","KTOE","A","1978",13323.1103,
"ROU","OILPROD","TOT","KTOE","A","1979",11963.0347,
"ROU","OILPROD","TOT","KTOE","A","1980",11174.7539,
"ROU","OILPROD","TOT","KTOE","A","1981",11303.8688,
"ROU","OILPROD","TOT","KTOE","A","1982",11399.0062,
"ROU","OILPROD","TOT","KTOE","A","1983",11254.3586,
"ROU","OILPROD","TOT","KTOE","A","1984",11118.4481,
"ROU","OILPROD","TOT","KTOE","A","1985",10404.9181,
"ROU","OILPROD","TOT","KTOE","A","1986",9829.2401,
"ROU","OILPROD","TOT","KTOE","A","1987",9226.3801,
"ROU","OILPROD","TOT","KTOE","A","1988",9114.7393,
"ROU","OILPROD","TOT","KTOE","A","1989",8905.0488,
"ROU","OILPROD","TOT","KTOE","A","1990",7697.3871,
"ROU","OILPROD","TOT","KTOE","A","1991",6592.6291,
"ROU","OILPROD","TOT","KTOE","A","1992",6421.2962,
"ROU","OILPROD","TOT","KTOE","A","1993",6516.4265,
"ROU","OILPROD","TOT","KTOE","A","1994",6539.7238,
"ROU","OILPROD","TOT","KTOE","A","1995",6521.5929,
"ROU","OILPROD","TOT","KTOE","A","1996",6433.2402,
"ROU","OILPROD","TOT","KTOE","A","1997",6327.4111,
"ROU","OILPROD","TOT","KTOE","A","1998",6123.8046,
"ROU","OILPROD","TOT","KTOE","A","1999",5959.7655,
"ROU","OILPROD","TOT","KTOE","A","2000",5865.508,
"ROU","OILPROD","TOT","KTOE","A","2001",5834.5521,
"ROU","OILPROD","TOT","KTOE","A","2002",5639.4523,
"ROU","OILPROD","TOT","KTOE","A","2003",5485.2546,
"ROU","OILPROD","TOT","KTOE","A","2004",5302.4503,
"ROU","OILPROD","TOT","KTOE","A","2005",5061.9181,
"ROU","OILPROD","TOT","KTOE","A","2006",4636.7752,
"ROU","OILPROD","TOT","KTOE","A","2007",4408.6734,
"ROU","OILPROD","TOT","KTOE","A","2008",4408.6734,
"ROU","OILPROD","TOT","KTOE","A","2009",4257.2527,
"ROU","OILPROD","TOT","KTOE","A","2010",4045.6519,
"ROU","OILPROD","TOT","KTOE","A","2011",3955.3818,
"ROU","OILPROD","TOT","KTOE","A","2012",3746.6929,
"ROU","OILPROD","TOT","KTOE","A","2013",3924.3211,
"ROU","OILPROD","TOT","KTOE","A","2014",3846.6695,
"ROU","OILPROD","TOT","KTOE","A","2015",3787.4601,
"ROU","OILPROD","TOT","KTOE","A","2016",3577.8006,
"ROU","OILPROD","TOT","KTOE","A","2017",3434.4886,
"ROU","OILPROD","TOT","KTOE","A","2018",3383.4642,
"ROU","OILPROD","TOT","KTOE","A","2019",3338.6065,
"ROU","OILPROD","TOT","KTOE","A","2020",3236.1594,
"ROU","OILPROD","TOT","KTOE","A","2021",3105.1035,
"RUS","OILPROD","TOT","KTOE","A","1960",,"L"
"RUS","OILPROD","TOT","KTOE","A","1961",,"L"
"RUS","OILPROD","TOT","KTOE","A","1962",,"L"
"RUS","OILPROD","TOT","KTOE","A","1963",,"L"
"RUS","OILPROD","TOT","KTOE","A","1964",,"L"
"RUS","OILPROD","TOT","KTOE","A","1965",,"L"
"RUS","OILPROD","TOT","KTOE","A","1966",,"L"
"RUS","OILPROD","TOT","KTOE","A","1967",,"L"
"RUS","OILPROD","TOT","KTOE","A","1968",,"L"
"RUS","OILPROD","TOT","KTOE","A","1969",,"L"
"RUS","OILPROD","TOT","KTOE","A","1970",,"L"
"RUS","OILPROD","TOT","KTOE","A","1971",,"L"
"RUS","OILPROD","TOT","KTOE","A","1972",,"L"
"RUS","OILPROD","TOT","KTOE","A","1973",,"L"
"RUS","OILPROD","TOT","KTOE","A","1974",,"L"
"RUS","OILPROD","TOT","KTOE","A","1975",,"L"
"RUS","OILPROD","TOT","KTOE","A","1976",,"L"
"RUS","OILPROD","TOT","KTOE","A","1977",,"L"
"RUS","OILPROD","TOT","KTOE","A","1978",,"L"
"RUS","OILPROD","TOT","KTOE","A","1979",,"L"
"RUS","OILPROD","TOT","KTOE","A","1980",,"L"
"RUS","OILPROD","TOT","KTOE","A","1981",,"L"
"RUS","OILPROD","TOT","KTOE","A","1982",,"L"
"RUS","OILPROD","TOT","KTOE","A","1983",,"L"
"RUS","OILPROD","TOT","KTOE","A","1984",,"L"
"RUS","OILPROD","TOT","KTOE","A","1985",,"L"
"RUS","OILPROD","TOT","KTOE","A","1986",,"L"
"RUS","OILPROD","TOT","KTOE","A","1987",,"L"
"RUS","OILPROD","TOT","KTOE","A","1988",,"L"
"RUS","OILPROD","TOT","KTOE","A","1989",,"L"
"RUS","OILPROD","TOT","KTOE","A","1990",516040.2152,
"RUS","OILPROD","TOT","KTOE","A","1991",462067.1263,
"RUS","OILPROD","TOT","KTOE","A","1992",390162.9723,
"RUS","OILPROD","TOT","KTOE","A","1993",345568.4677,
"RUS","OILPROD","TOT","KTOE","A","1994",310441.9915,
"RUS","OILPROD","TOT","KTOE","A","1995",298256.465,
"RUS","OILPROD","TOT","KTOE","A","1996",298289.6297,
"RUS","OILPROD","TOT","KTOE","A","1997",296576.1185,
"RUS","OILPROD","TOT","KTOE","A","1998",293614.4075,
"RUS","OILPROD","TOT","KTOE","A","1999",294692.7638,
"RUS","OILPROD","TOT","KTOE","A","2000",312820.8073,
"RUS","OILPROD","TOT","KTOE","A","2001",336378.8219,
"RUS","OILPROD","TOT","KTOE","A","2002",366407.9793,
"RUS","OILPROD","TOT","KTOE","A","2003",406862.9224,
"RUS","OILPROD","TOT","KTOE","A","2004",442282.8562,
"RUS","OILPROD","TOT","KTOE","A","2005",451419.2373,
"RUS","OILPROD","TOT","KTOE","A","2006",460041.0627,
"RUS","OILPROD","TOT","KTOE","A","2007",470511.0681,
"RUS","OILPROD","TOT","KTOE","A","2008",471813.5375,
"RUS","OILPROD","TOT","KTOE","A","2009",479088.6738,
"RUS","OILPROD","TOT","KTOE","A","2010",487106.499,
"RUS","OILPROD","TOT","KTOE","A","2011",494392.6901,
"RUS","OILPROD","TOT","KTOE","A","2012",499908.0855,
"RUS","OILPROD","TOT","KTOE","A","2013",499966.3751,
"RUS","OILPROD","TOT","KTOE","A","2014",505603.3745,
"RUS","OILPROD","TOT","KTOE","A","2015",512777.0065,
"RUS","OILPROD","TOT","KTOE","A","2016",524319.3383,
"RUS","OILPROD","TOT","KTOE","A","2017",517104.5016,
"RUS","OILPROD","TOT","KTOE","A","2018",525933.6567,
"RUS","OILPROD","TOT","KTOE","A","2019",530219.4818,
"RUS","OILPROD","TOT","KTOE","A","2020",484620.6516,
"RUS","OILPROD","TOT","KTOE","A","2021",495676.8175,
"SAU","OILPROD","TOT","KTOE","A","1960",,"L"
"SAU","OILPROD","TOT","KTOE","A","1961",,"L"
"SAU","OILPROD","TOT","KTOE","A","1962",,"L"
"SAU","OILPROD","TOT","KTOE","A","1963",,"L"
"SAU","OILPROD","TOT","KTOE","A","1964",,"L"
"SAU","OILPROD","TOT","KTOE","A","1965",,"L"
"SAU","OILPROD","TOT","KTOE","A","1966",,"L"
"SAU","OILPROD","TOT","KTOE","A","1967",,"L"
"SAU","OILPROD","TOT","KTOE","A","1968",,"L"
"SAU","OILPROD","TOT","KTOE","A","1969",,"L"
"SAU","OILPROD","TOT","KTOE","A","1970",,"L"
"SAU","OILPROD","TOT","KTOE","A","1971",241141.8953,
"SAU","OILPROD","TOT","KTOE","A","1972",304859.0774,
"SAU","OILPROD","TOT","KTOE","A","1973",383555.2436,
"SAU","OILPROD","TOT","KTOE","A","1974",427959.7773,
"SAU","OILPROD","TOT","KTOE","A","1975",357224.4413,
"SAU","OILPROD","TOT","KTOE","A","1976",434119.7497,
"SAU","OILPROD","TOT","KTOE","A","1977",463705.1267,
"SAU","OILPROD","TOT","KTOE","A","1978",423155.793,
"SAU","OILPROD","TOT","KTOE","A","1979",480721.1468,
"SAU","OILPROD","TOT","KTOE","A","1980",511333.6949,
"SAU","OILPROD","TOT","KTOE","A","1981",500792.7986,
"SAU","OILPROD","TOT","KTOE","A","1982",331104.0958,
"SAU","OILPROD","TOT","KTOE","A","1983",257963.0792,
"SAU","OILPROD","TOT","KTOE","A","1984",235915.8212,
"SAU","OILPROD","TOT","KTOE","A","1985",173736.4574,
"SAU","OILPROD","TOT","KTOE","A","1986",253899.0685,
"SAU","OILPROD","TOT","KTOE","A","1987",213665.3626,
"SAU","OILPROD","TOT","KTOE","A","1988",257963.0792,
"SAU","OILPROD","TOT","KTOE","A","1989",256642.2757,
"SAU","OILPROD","TOT","KTOE","A","1990",324358.854,
"SAU","OILPROD","TOT","KTOE","A","1991",416713.4972,
"SAU","OILPROD","TOT","KTOE","A","1992",426270.0183,
"SAU","OILPROD","TOT","KTOE","A","1993",418877.5829,
"SAU","OILPROD","TOT","KTOE","A","1994",405567.9478,
"SAU","OILPROD","TOT","KTOE","A","1995",406253.7496,
"SAU","OILPROD","TOT","KTOE","A","1996",408880.1166,
"SAU","OILPROD","TOT","KTOE","A","1997",403988.0637,
"SAU","OILPROD","TOT","KTOE","A","1998",416929.9058,
"SAU","OILPROD","TOT","KTOE","A","1999",381729.4771,
"SAU","OILPROD","TOT","KTOE","A","2000",410737.3694,
"SAU","OILPROD","TOT","KTOE","A","2001",396929.8931,
"SAU","OILPROD","TOT","KTOE","A","2002",359198.6017,
"SAU","OILPROD","TOT","KTOE","A","2003",425900.1934,
"SAU","OILPROD","TOT","KTOE","A","2004",451782.8615,
"SAU","OILPROD","TOT","KTOE","A","2005",473654.3511,
"SAU","OILPROD","TOT","KTOE","A","2006",466295.4437,
"SAU","OILPROD","TOT","KTOE","A","2007",446437.6714,
"SAU","OILPROD","TOT","KTOE","A","2008",467050.3337,
"SAU","OILPROD","TOT","KTOE","A","2009",414457.9712,
"SAU","OILPROD","TOT","KTOE","A","2010",413504.9607,
"SAU","OILPROD","TOT","KTOE","A","2011",471514.6495,
"SAU","OILPROD","TOT","KTOE","A","2012",495777.8094,
"SAU","OILPROD","TOT","KTOE","A","2013",488038.917,
"SAU","OILPROD","TOT","KTOE","A","2014",491857.055,
"SAU","OILPROD","TOT","KTOE","A","2015",516156.791,
"SAU","OILPROD","TOT","KTOE","A","2016",531161.1185,
"SAU","OILPROD","TOT","KTOE","A","2017",504364.9278,
"SAU","OILPROD","TOT","KTOE","A","2018",522374.9377,
"SAU","OILPROD","TOT","KTOE","A","2019",496688.3703,
"SAU","OILPROD","TOT","KTOE","A","2020",467839.8877,
"SAU","OILPROD","TOT","KTOE","A","2021",463617.8124,
"SGP","OILPROD","TOT","KTOE","A","1960",,"L"
"SGP","OILPROD","TOT","KTOE","A","1961",,"L"
"SGP","OILPROD","TOT","KTOE","A","1962",,"L"
"SGP","OILPROD","TOT","KTOE","A","1963",,"L"
"SGP","OILPROD","TOT","KTOE","A","1964",,"L"
"SGP","OILPROD","TOT","KTOE","A","1965",,"L"
"SGP","OILPROD","TOT","KTOE","A","1966",,"L"
"SGP","OILPROD","TOT","KTOE","A","1967",,"L"
"SGP","OILPROD","TOT","KTOE","A","1968",,"L"
"SGP","OILPROD","TOT","KTOE","A","1969",,"L"
"SGP","OILPROD","TOT","KTOE","A","1970",,"L"
"SGP","OILPROD","TOT","KTOE","A","1971",0,
"SGP","OILPROD","TOT","KTOE","A","1972",0,
"SGP","OILPROD","TOT","KTOE","A","1973",0,
"SGP","OILPROD","TOT","KTOE","A","1974",0,
"SGP","OILPROD","TOT","KTOE","A","1975",0,
"SGP","OILPROD","TOT","KTOE","A","1976",0,
"SGP","OILPROD","TOT","KTOE","A","1977",0,
"SGP","OILPROD","TOT","KTOE","A","1978",0,
"SGP","OILPROD","TOT","KTOE","A","1979",0,
"SGP","OILPROD","TOT","KTOE","A","1980",0,
"SGP","OILPROD","TOT","KTOE","A","1981",0,
"SGP","OILPROD","TOT","KTOE","A","1982",0,
"SGP","OILPROD","TOT","KTOE","A","1983",0,
"SGP","OILPROD","TOT","KTOE","A","1984",0,
"SGP","OILPROD","TOT","KTOE","A","1985",0,
"SGP","OILPROD","TOT","KTOE","A","1986",0,
"SGP","OILPROD","TOT","KTOE","A","1987",0,
"SGP","OILPROD","TOT","KTOE","A","1988",0,
"SGP","OILPROD","TOT","KTOE","A","1989",0,
"SGP","OILPROD","TOT","KTOE","A","1990",0,
"SGP","OILPROD","TOT","KTOE","A","1991",0,
"SGP","OILPROD","TOT","KTOE","A","1992",0,
"SGP","OILPROD","TOT","KTOE","A","1993",0,
"SGP","OILPROD","TOT","KTOE","A","1994",0,
"SGP","OILPROD","TOT","KTOE","A","1995",0,
"SGP","OILPROD","TOT","KTOE","A","1996",0,
"SGP","OILPROD","TOT","KTOE","A","1997",0,
"SGP","OILPROD","TOT","KTOE","A","1998",0,
"SGP","OILPROD","TOT","KTOE","A","1999",0,
"SGP","OILPROD","TOT","KTOE","A","2000",0,
"SGP","OILPROD","TOT","KTOE","A","2001",0,
"SGP","OILPROD","TOT","KTOE","A","2002",0,
"SGP","OILPROD","TOT","KTOE","A","2003",0,
"SGP","OILPROD","TOT","KTOE","A","2004",0,
"SGP","OILPROD","TOT","KTOE","A","2005",0,
"SGP","OILPROD","TOT","KTOE","A","2006",0,
"SGP","OILPROD","TOT","KTOE","A","2007",0,
"SGP","OILPROD","TOT","KTOE","A","2008",0,
"SGP","OILPROD","TOT","KTOE","A","2009",0,
"SGP","OILPROD","TOT","KTOE","A","2010",0,
"SGP","OILPROD","TOT","KTOE","A","2011",0,
"SGP","OILPROD","TOT","KTOE","A","2012",0,
"SGP","OILPROD","TOT","KTOE","A","2013",0,
"SGP","OILPROD","TOT","KTOE","A","2014",0,
"SGP","OILPROD","TOT","KTOE","A","2015",0,
"SGP","OILPROD","TOT","KTOE","A","2016",0,
"SGP","OILPROD","TOT","KTOE","A","2017",0,
"SGP","OILPROD","TOT","KTOE","A","2018",0,
"SGP","OILPROD","TOT","KTOE","A","2019",0,
"SGP","OILPROD","TOT","KTOE","A","2020",0,
"SGP","OILPROD","TOT","KTOE","A","2021",0,
"SVN","OILPROD","TOT","KTOE","A","1960",,"L"
"SVN","OILPROD","TOT","KTOE","A","1961",,"L"
"SVN","OILPROD","TOT","KTOE","A","1962",,"L"
"SVN","OILPROD","TOT","KTOE","A","1963",,"L"
"SVN","OILPROD","TOT","KTOE","A","1964",,"L"
"SVN","OILPROD","TOT","KTOE","A","1965",,"L"
"SVN","OILPROD","TOT","KTOE","A","1966",,"L"
"SVN","OILPROD","TOT","KTOE","A","1967",,"L"
"SVN","OILPROD","TOT","KTOE","A","1968",,"L"
"SVN","OILPROD","TOT","KTOE","A","1969",,"L"
"SVN","OILPROD","TOT","KTOE","A","1970",,"L"
"SVN","OILPROD","TOT","KTOE","A","1971",,"L"
"SVN","OILPROD","TOT","KTOE","A","1972",,"L"
"SVN","OILPROD","TOT","KTOE","A","1973",,"L"
"SVN","OILPROD","TOT","KTOE","A","1974",,"L"
"SVN","OILPROD","TOT","KTOE","A","1975",,"L"
"SVN","OILPROD","TOT","KTOE","A","1976",,"L"
"SVN","OILPROD","TOT","KTOE","A","1977",,"L"
"SVN","OILPROD","TOT","KTOE","A","1978",,"L"
"SVN","OILPROD","TOT","KTOE","A","1979",,"L"
"SVN","OILPROD","TOT","KTOE","A","1980",,"L"
"SVN","OILPROD","TOT","KTOE","A","1981",,"L"
"SVN","OILPROD","TOT","KTOE","A","1982",,"L"
"SVN","OILPROD","TOT","KTOE","A","1983",,"L"
"SVN","OILPROD","TOT","KTOE","A","1984",,"L"
"SVN","OILPROD","TOT","KTOE","A","1985",,"L"
"SVN","OILPROD","TOT","KTOE","A","1986",,"L"
"SVN","OILPROD","TOT","KTOE","A","1987",,"L"
"SVN","OILPROD","TOT","KTOE","A","1988",,"L"
"SVN","OILPROD","TOT","KTOE","A","1989",,"L"
"SVN","OILPROD","TOT","KTOE","A","1990",3.0739,
"SVN","OILPROD","TOT","KTOE","A","1991",2.0493,
